ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,AREA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Antes_Siem,ContEnfQui_Siem_Eme,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Antes_Siem,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Antes_Siem,FerOrg_Siem_Emer,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm._RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL__SUELO_RASTA,prof_efectiva,d.interno,drenaje_externo,porc_A,porc_Ar,porc_ArA,porc_ArL,porc_FrL,porc_L,porc_F,porc_ArF,porc_FAr,porc_FA,porc_AF,porc_BLANDO,porc_DURO,porc_EXT_DURO,porc_FRIABLE,porc_FIRME,porc_EXT_FIRME,porc_PLASTICO,porc_MUY_PLASTICO
4384,4195,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,2.0,5462.790698,5.0,46.0,90.0,73000,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,40.0,69.0,0,0.0,0.0,0,20.0,30.0,0,0,0,0,1,3,3.0,PLANO O LLANO,PLANO,3.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,37.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,69.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00999999999999,0.0,0.0,0.0,0.0,0.0,43.48,56.53,0.0,0.0,0.0
4386,4197,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,4.0,5180.232558,5.0,47.0,82.0,72000,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,120.5,0,0.0,0.0,0,0.0,50.0,0,0,0,0,0,4,4.0,PLANO O LLANO,PLANO,3.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,43.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,43.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0
4387,4198,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,2.0,4897.674419,5.0,47.0,52.0,73000,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0.0,0.0,120.5,0,0.0,0.0,0,0.0,50.0,0,0,0,0,0,4,4.0,PLANO O LLANO,PLANO,3.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,40.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01,0.0,0.0,0.0,0.0,0.0,46.38,53.629999999999995,0.0,0.0,0.0
4388,4199,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,12.0,5953.488372,5.0,46.0,102.0,73000,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0.0,0.0,120.5,0,0.0,0.0,0,0.0,20.0,0,0,0,0,0,3,3.0,PLANO O LLANO,PLANO,3.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30.0,PLANTAS NORMALES,SI,NO,SI,SI,REGULAR,30.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,47.06,52.94,0.0,0.0,0.0
4389,4200,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,22.0,5651.162791,5.0,47.0,99.0,74000,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,57.5,0.0,63.0,0,0.0,0.0,0,0.0,50.0,0,0,0,1,0,3,3.0,PLANO O LLANO,PLANO,3.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,70.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00999999999999,0.0,0.0,0.0,0.0,0.0,44.29,55.72,0.0,0.0,0.0
4390,4201,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,3.5,6122.093023,5.0,46.0,81.0,73000,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0.0,0.0,109.0,0,0.0,0.0,0,0.0,20.0,0,0,0,0,0,3,4.0,PLANO O LLANO,PLANO,3.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,38.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,38.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
4391,4202,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,12.0,6122.093023,5.0,46.0,87.0,73000,5,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0.0,0.0,120.5,0,0.0,0.0,0,0.0,50.0,0,0,0,0,0,4,3.0,PLANO O LLANO,PLANO,3.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,37.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,37.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,47.27,52.73,0.0,0.0,0.0
4392,4203,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,4.0,5933.72093,5.0,47.0,79.0,73000,5,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0.0,0.0,109.0,0,0.0,0.0,0,0.0,20.0,0,0,0,0,0,3,3.0,PLANO O LLANO,PLANO,3.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,42.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,42.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00999999999999,0.0,0.0,0.0,0.0,0.0,41.18,58.83,0.0,0.0,0.0
4414,4247,Mecanizado,SI,Otro,Maiz,SI,Manual,NO,2.0,5462.790698,5.0,46.0,82.0,73000,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,3,4.0,PLANO O LLANO,PLANO,3.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,35.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.8,32.2,0.0,0.0,0.0,0.0,32.2,67.8,0.0,0.0,0.0
4417,4248,Mecanizado,NO,Otro,Maiz,SI,Manual,NO,1.4,5148.837209,,,,"0     NaN
1     NaN
2     NaN
3     NaN
4     NaN
       ..
993   NaN
994   NaN
995   NaN
996   NaN
997   NaN
Name: AREA, Length: 882, dtype: float64",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,4.0,PLANO O LLANO,PLANO,3.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,35.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00999999999999,0.0,0.0,0.0,0.0,0.0,31.15,68.86,0.0,0.0,0.0
4419,4249,Mecanizado,SI,Otro,Maiz,SI,Manual,SI,1.0,5302.325581,5.0,46.0,84.0,73000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,60.0,0,0,0,0,0,4,3.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,41.0,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,69.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,49.28,50.72,0.0,0.0,0.0
4421,4250,Mecanizado,SI,Otro,Maiz,SI,Manual,NO,2.0,5581.395349,5.0,42.0,86.0,73000,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,60.0,0,0,0,0,0,4,3.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,68.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,51.47,48.53,0.0,0.0,0.0
4431,4261,Manual,NO,ADV 9339 (Syngenta),Maiz,SI,Manual,SI,1.5,6232.55814,4.0,46.0,81.0,72000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.0,PLANO O LLANO,PLANO,3.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,70.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,42.86,0.0,0.0,0.0,0.0,42.86,57.14,0.0,0.0,0.0
4432,4265,Mecanizado,SI,Otro,Maiz,SI,Manual,SI,1.3,6122.093023,5.0,46.0,81.0,74000,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,4.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,37.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,70.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,45.71,54.29,0.0,0.0,0.0
4433,4270,Mecanizado,SI,Otro,Maiz,SI,Manual,NO,1.4,5745.348837,5.0,46.0,79.0,73000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,38.0,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,70.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,47.14,52.86,0.0,0.0,0.0
4434,4275,Mecanizado,SI,P4082 (Pioneer),Maiz,SI,Manual,SI,1.0,5556.976744,5.0,46.0,79.0,72000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,36.0,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0
4435,4279,Manual,NO,Otro,Maiz,SI,Manual,SI,1.0,5368.604651,5.0,47.0,85.0,70000,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,3,4.0,PLANO O LLANO,PLANO,3.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,35.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.52,35.48,0.0,0.0,0.0,0.0,35.48,64.52,0.0,0.0,0.0
4436,4280,Mecanizado,SI,Otro,Maiz,NO,Manual,NO,1.6,5603.488372,5.0,46.0,86.0,72000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,80.5,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,3,3.0,PLANO O LLANO,PLANO,3.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,39.0,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,39.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,35.0,65.0,0.0,0.0,0.0
4437,4281,Mecanizado,SI,P4082 (Pioneer),Maiz,SI,Manual,NO,1.7,5236.046512,5.0,46.0,86.0,72000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.0,PLANO O LLANO,PLANO,3.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,38.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,38.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.22,34.78,0.0,0.0,0.0,0.0,34.78,65.22,0.0,0.0,0.0
4438,4282,Mecanizado,SI,P4082 (Pioneer),Maiz,NO,Manual,SI,2.5,5274.418605,5.0,45.0,87.0,72000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,80.5,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,3,3.0,PLANO O LLANO,PLANO,3.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,37.0,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,67.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,32.84,67.16,0.0,0.0,0.0
4439,4283,Mecanizado,SI,Otro,Maiz,NO,Manual,SI,1.0,5511.627907,5.0,46.0,85.0,73000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.0,PLANO O LLANO,PLANO,3.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,40.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.38,36.62,0.0,0.0,0.0,0.0,36.62,63.38,0.0,0.0,0.0
4440,4284,Mecanizado,SI,Otro,Maiz,NO,Manual,SI,1.0,5462.790698,5.0,46.0,80.0,73000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.0,PLANO O LLANO,PLANO,3.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,PLANTAS NORMALES,NO,SI,NO,SI,BUENO,40.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,41.67,0.0,0.0,0.0,0.0,41.67,58.33,0.0,0.0,0.0
4441,4286,Manual,NO,P4082 (Pioneer),Maiz,NO,Manual,SI,1.3,5395.348837,4.0,46.0,85.0,65000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0.0,0.0,80.5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,72.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,51.39,48.61,0.0,0.0,0.0
4443,4287,Mecanizado,SI,Otro,Maiz,NO,Manual,SI,2.0,6046.511628,5.0,46.0,84.0,72000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.0,PLANO O LLANO,PLANO,3.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,35.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.43000000000001,46.58,0.0,0.0,0.0,0.0,46.58,53.43000000000001,0.0,0.0,0.0
4444,4288,Manual,NO,Otro,Maiz,NO,Manual,NO,1.5,5787.209302,4.0,45.0,86.0,65000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,80.5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,69.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.72,49.28,0.0,0.0,0.0
4445,4289,Mecanizado,SI,P4082 (Pioneer),Maiz,NO,Manual,SI,1.0,5488.372093,9.0,41.0,87.0,72000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,3,3.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,71.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,47.89,52.11,0.0,0.0,0.0
4500,4328,Mecanizado,NO,DK 234 YGRR,Maiz,NO,Mecanizada,NO,1.0,7487.790698,6.0,45.0,83.0,70000,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,138.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,4,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,31.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,60.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,63.33,36.67,0.0,0.0,0.0
4501,4327,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,2.4,7913.953488,6.0,49.0,79.0,75000,17,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0.0,15.0,92.0,0,15.0,0.0,0,15.0,30.0,0,0,0,0,1,3,3.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,53.33,46.67,0.0,0.0,0.0
4502,4368,Mecanizado,NO,P3966 (Pioneer),Maiz,NO,Mecanizada,NO,2.0,5826.348837,6.0,49.0,87.0,60000,17,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0.0,0.0,48.0,0,0.0,5.0,0,0.0,20.0,0,0,0,0,0,2,2.0,PLANO O LLANO,PLANO,3.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,32.0,BUENO,NINGUNO,0.0,66.15,0.0,0.0,0.0,0.0,0.0,0.0,33.85,0.0,0.0,0.0,0.0,0.0,33.85,66.15,0.0,0.0,0.0
4503,4376,Mecanizado,NO,Otro,Maiz,NO,Mecanizada,NO,1.3,7913.953488,6.0,47.0,81.0,72000,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,138.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,4,3.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18.0,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,60.0,BUENO,LENTO,0.0,41.67,0.0,0.0,0.0,0.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0,0.0,58.33,41.67,0.0,0.0,0.0
4504,4371,Mecanizado,NO,P3966 (Pioneer),Maiz,NO,Mecanizada,NO,1.5,5987.906977,6.0,41.0,82.0,60000,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,31.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,31.0,BUENO,LENTO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
4505,4377,Mecanizado,NO,Otro,Maiz,NO,Mecanizada,NO,4.5,7063.953488,6.0,50.0,81.0,70000,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,109.0,0,0.0,0.0,0,0.0,20.0,0,0,0,0,0,3,7.0,ONDULADO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18.0,POCO AFECTADAS,NO,NO,NO,NO,BUENO,60.0,BUENO,LENTO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
