ID_EVENTO,ID_PROD,FECHA_CONTROL,TIPO_OBJETIVO,TIPO_CONTROL,MOLECULA_ACTIVA
4164,2287,5/6/2016,Malezas,Químico,GLIFOSATO
4164,2287,6/3/2016,Malezas,Químico,GLIFOSATO
4164,2287,6/8/2016,Enfermedades,Químico,AZOXYSTROBIN + DIFECONAZOL
4165,2082,5/25/2016,Plagas,Químico,BENZOMECTINA
4165,2082,5/10/2016,Malezas,Químico,GLIFOSATO
4165,2082,6/24/2016,Malezas,Químico,GLIFOSATO
4166,2233,5/19/2016,Plagas,Químico,BENZOMECTINA
4166,2233,6/5/2016,Plagas,Químico,BENZOMECTINA
4166,2233,5/3/2016,Malezas,Químico,GLIFOSATO
4166,2233,6/3/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4167,2291,5/22/2016,Plagas,Químico,BENZOMECTINA
4167,2291,6/3/2016,Plagas,Químico,BENZOMECTINA
4167,2291,5/10/2016,Malezas,Químico,GLIFOSATO
4167,2291,6/14/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4168,3094,3/18/2016,Plagas,Químico,chlorantraniliprole
4168,3094,3/25/2016,Plagas,Químico,CIPERMETRINA
4168,3094,3/25/2016,Enfermedades,Químico,TEBUCONAZOL + TRIFLOXYSTROBIN
4169,3094,3/21/2016,Plagas,Químico, clorantraniliprol 
4169,3094,3/29/2016,Plagas,Químico,CIPERMETRINA
4169,3094,3/25/2016,Enfermedades,Químico,TEBUCONAZOL + TRIFLOXYSTROBIN
4230,2336,5/28/2016,Plagas,Químico,BENZOMECTINA
4230,2336,5/6/2016,Malezas,Químico,GLIFOSATO
4230,2336,6/9/2016,Malezas,Químico,GLIFOSATO
4236,2337,5/27/2016,Plagas,Químico,BENZOMECTINA
4236,2337,6/12/2016,Plagas,Químico,BENZOMECTINA
4236,2337,5/12/2016,Malezas,Químico,GLIFOSATO
4236,2337,6/8/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4237,2338,6/10/2016,Plagas,Químico,EMAMECTINA
4237,2338,5/18/2016,Malezas,Químico,GLIFOSATO
4237,2338,6/19/2016,Malezas,Químico,GLIFOSATO
4238,2078,6/5/2016,Plagas,Químico,BENZOMECTINA
4238,2078,5/15/2016,Malezas,Químico,GLIFOSATO
4238,2078,6/13/2016,Malezas,Químico,GLIFOSATO
4238,2078,6/13/2016,Enfermedades,Químico,AZOXYSTROBIN + DIFECONAZOL
4243,2086,5/7/2016,Malezas,Químico,GLIFOSATO
4243,2086,6/10/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4243,2086,5/28/2016,Plagas,Químico,BENZOMECTINA
4243,2086,6/7/2016,Plagas,Químico,Cipermetrina
4249,1923,5/11/2016,Plagas,Químico,Clorpirifos
4249,1923,6/10/2016,Plagas,Químico,Spinetoram
4249,1923,6/10/2016,Plagas,Químico,Cipermetrina
4249,1923,5/11/2016,Malezas,Químico,Glifosato
4249,1923,5/11/2016,Malezas,Químico,"Picloram + 2,4 D"
4249,1923,6/2/2016,Malezas,Químico,Glufosinato de amonio
4249,1923,6/2/2016,Malezas,Químico,Atrazina
4250,1923,6/4/2016,Plagas,Químico,Spinetoram
4250,1923,6/4/2016,Plagas,Químico,Cipermetrina
4250,1923,6/18/2016,Plagas,Químico,Landachialotrina + Teflubenzuron
4250,1923,5/12/2016,Malezas,Químico,Glifosato
4250,1923,5/12/2016,Malezas,Químico,"Picloram + 2,4 D"
4250,1923,6/3/2016,Malezas,Químico,Glufosinato de amonio
4250,1923,6/3/2016,Malezas,Químico,Atrazina
4250,1923,6/13/2016,Malezas,Químico,Glufosinato de amonio
4250,1923,6/18/2016,Enfermedades,Químico,Propiconazol
4250,1923,6/18/2016,Enfermedades,Químico,Carbendazim
4251,1923,5/10/2016,Plagas,Químico,Clorpirifos
4251,1923,6/3/2016,Plagas,Químico,Spinetoram
4251,1923,6/3/2016,Plagas,Químico,Cipermetrina
4251,1923,6/9/2016,Plagas,Químico,Teflubenzuron
4251,1923,6/9/2016,Plagas,Químico,Cipermetrina
4251,1923,6/18/2016,Plagas,Químico,Landachialotrina + Teflubenzuron
4251,1923,5/10/2016,Malezas,Químico,Glifosato
4251,1923,5/10/2016,Malezas,Químico,"Picloram + 2,4 D"
4251,1923,6/1/2016,Malezas,Químico,Glufosinato de amonio
4251,1923,6/1/2016,Malezas,Químico,Atrazina
4251,1923,6/18/2016,Enfermedades,Químico,Propiconazol
4251,1923,6/18/2016,Enfermedades,Químico,Carbendazim
4252,4622,5/15/2016,Plagas,Químico,Cipermetrina
4252,4622,6/9/2016,Plagas,Químico,Emamectina Benzoato
4252,4622,6/15/2016,Plagas,Químico,Teflubenzuron
4252,4622,6/15/2016,Plagas,Químico,ALFACIPERMETRINA
4252,4622,6/27/2016,Plagas,Químico,Tebufenozide
4252,4622,5/15/2016,Malezas,Químico,Dimeteamina + Saflufenacil
4252,4622,5/15/2016,Malezas,Químico,Glifosato
4252,4622,6/5/2016,Malezas,Químico,Glufosinato de amonio
4252,4622,6/5/2016,Malezas,Químico,"Picloram + 2,4 D"
4252,4622,7/1/2016,Enfermedades,Químico,Propiconazole + Tebuconazole
4275,2033,5/13/2016,Plagas,Químico,BENZOMECTINA
4275,2033,5/27/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4276,1935,5/25/2016,Plagas,Químico,BENZOMECTINA
4276,1935,6/7/2016,Plagas,Químico,CIPERMETRINA
4276,1935,5/13/2016,Malezas,Químico,GLIFOSATO
4276,1935,6/7/2016,Enfermedades,Químico,AZOXYSTROBIN + DIFECONAZOL
4277,2002,6/8/2016,Plagas,Químico,BENZOMECTINA
4277,2002,5/23/2016,Malezas,Químico,GLIFOSATO
4287,4509,5/16/2016,Enfermedades,Químico,TEBUCONAZOL + TRIFLOXYSTROBIN
4287,4509,5/16/2016,Enfermedades,Químico,Propiconazol
4291,1953,5/29/2016,Plagas,Químico,EMAMECTINA
4291,1953,6/10/2016,Plagas,Químico,BENZOMECTINA
4291,1953,5/17/2016,Malezas,Químico,GLIFOSATO
4291,1953,6/10/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4299,1949,5/25/2016,Plagas,Químico,Cipermetrina
4299,1949,6/7/2016,Plagas,Químico,BENZOMECTINA
4299,1949,5/11/2016,Malezas,Químico,GLIFOSATO
4299,1949,6/14/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4300,1991,5/24/2016,Plagas,Químico,CIPERMETRINA
4300,1991,6/9/2016,Plagas,Químico,BENZOMECTINA
4300,1991,5/6/2016,Malezas,Químico,GLIFOSATO
4300,1991,6/9/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4301,2007,6/12/2016,Plagas,Químico,BENZOMECTINA
4301,2007,5/16/2016,Malezas,Químico,GLIFOSATO
4301,2007,6/12/2016,Malezas,Químico,GLIFOSATO
4301,2007,6/12/2016,Enfermedades,Químico,AZOXYSTROBIN + DIFECONAZOL
4302,2002,6/5/2016,Plagas,Químico,BENZOMECTINA
4302,2002,5/17/2016,Malezas,Químico,GLIFOSATO
4302,2002,6/20/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4303,2082,6/2/2016,Plagas,Químico,EMAMECTINA
4303,2082,6/16/2016,Plagas,Químico,BENZOMECTINA
4303,2082,5/16/2016,Malezas,Químico,GLIFOSATO
4303,2082,6/14/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4305,4630,3/30/2016,Plagas,Químico,Piretroides
4305,4630,2/18/2016,Malezas,Químico,Atrazina
4305,4630,3/10/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4305,4630,4/1/2016,Enfermedades,Químico,AZOXYSTROBIN + DIFECONAZOL
4305,4630,5/2/2016,Enfermedades,Químico,Propiconazol
4306,4659,4/30/2016,Plagas,Químico,BENZOMECTINA
4306,4659,4/25/2016,Malezas,Químico,GLIFOSATO
4307,4660,5/10/2016,Plagas,Químico,Diflubenzuron
4307,4660,6/5/2016,Malezas,Químico,Glufosinato de amonio
4308,4664,4/30/2016,Plagas,Químico,CIPERMETRINA
4308,4664,4/30/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4309,4669,5/19/2016,Plagas,Químico,CIPERMETRINA
4309,4669,5/6/2016,Malezas,Químico,"DOCLORAN + 2,4D"
4310,4672,4/30/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4310,4672,4/30/2016,Malezas,Químico,ATRAZINA
4311,4670,5/5/2016,Malezas,Químico,Glifosato
4311,4670,5/5/2016,Malezas,Químico,ATRAZINA
4312,4674,5/9/2016,Plagas,Químico,Tricyclazole
4312,4674,5/9/2016,Malezas,Químico,PENDIMETALINA
4313,4675,4/4/2016,Malezas,Químico,GLIFOSATO
4315,4676,4/25/2016,Malezas,Químico,GLIFOSATO
4315,4676,4/25/2016,Malezas,Químico,Atrazina
4316,2080,5/27/2016,Plagas,Químico,EMAMECTINA
4316,2080,5/16/2016,Malezas,Químico,GLIFOSATO
4316,2080,6/20/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4317,3611,4/15/2016,Plagas,Químico,BENZOMECTINA
4317,3611,4/15/2016,Malezas,Químico,ATRAZINA
4317,3611,5/9/2016,Malezas,Químico,PARAQUAT
4318,4677,5/9/2016,Plagas,Químico,Teflubenzuron
4318,4677,5/3/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4319,3478,4/12/2016,Plagas,Químico,CIPERMETRINA
4319,3478,4/12/2016,Malezas,Químico,ATRAZINA
4320,4678,5/18/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4321,3473,4/13/2016,Plagas,Químico,BENZOMECTINA
4321,3473,4/13/2016,Malezas,Químico,ATRAZINA
4322,4679,5/3/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4323,2286,6/6/2016,Plagas,Químico,EMAMECTINA
4323,2286,5/22/2016,Malezas,Químico,GLIFOSATO
4323,2286,6/16/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4324,4661,6/9/2016,Plagas,Químico,CIPERMETRINA
4324,4661,6/4/2016,Malezas,Químico,GLIFOSATO
4325,4661,5/25/2016,Malezas,Químico,Glifosato
4325,4661,6/24/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4326,2035,7/15/2016,Plagas,Químico,CIPERMETRINA
4326,2035,5/24/2016,Malezas,Químico,GLIFOSATO
4327,2225,6/2/2016,Plagas,Químico,EMAMECTINA
4327,2225,5/20/2016,Malezas,Químico,ATRAZINA
4327,2225,5/20/2016,Malezas,Químico,GLIFOSATO
4328,2032,5/28/2016,Plagas,Químico,EMAMECTINA
4328,2032,6/7/2016,Plagas,Químico,EMAMECTINA
4328,2032,5/13/2016,Malezas,Químico,GLIFOSATO
4328,2032,6/16/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4329,3596,3/29/2016,Plagas,Químico,Cipermetrina
4329,3596,4/13/2016,Plagas,Químico,BENZOMECTINA
4329,3596,3/29/2016,Malezas,Químico,GLIFOSATO
4330,1951,6/6/2016,Plagas,Químico,Cipermetrina
4330,1951,5/22/2016,Malezas,Químico,GLIFOSATO
4331,2033,6/17/2016,Plagas,Químico,BENZOMECTINA
4331,2033,5/26/2016,Malezas,Químico,Glifosato
4331,2033,6/17/2016,Malezas,Químico,Glifosato
4332,1952,6/21/2016,Plagas,Químico,BENZOMECTINA
4332,1952,5/30/2016,Malezas,Químico,GLIFOSATO
4333,2077,5/28/2016,Plagas,Químico,EMAMECTINA
4333,2077,5/15/2016,Malezas,Químico,Glifosato
4334,3498,3/30/2016,Plagas,Químico,CIPERMETRINA
4334,3498,4/15/2016,Plagas,Químico,BENZOMECTINA
4334,3498,3/30/2016,Malezas,Químico,Glifosato
4335,2286,6/5/2016,Plagas,Químico,EMAMECTINA
4335,2286,5/11/2016,Malezas,Químico,GLIFOSATO
4335,2286,6/6/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4336,2088,5/14/2016,Malezas,Químico,GLIFOSATO
4336,2088,6/7/2016,Malezas,Químico,GLIFOSATO
4337,2444,6/4/2016,Plagas,Químico,Emamectina Benzoato
4337,2444,6/10/2016,Plagas,Químico,Emamectina Benzoato
4337,2444,6/16/2016,Plagas,Químico,Emamectina Benzoato
4337,2444,6/2/2016,Malezas,Químico,Glufosinato de amonio
4338,4441,4/20/2016,Plagas,Químico,INHIBIDOR DE QUITINA
4338,4441,4/30/2016,Plagas,Químico,CIPERMETRINA
4338,4441,4/30/2016,Malezas,Químico,ATRAZINA
4339,4602,4/30/2016,Plagas,Químico,CLORANTRANILIPROL
4339,4602,4/25/2016,Malezas,Químico,ATRAZINA
4339,4602,6/10/2016,Enfermedades,Químico,Difenoconazole
4340,4432,4/25/2016,Malezas,Químico,Glifosato
4340,4432,4/25/2016,Malezas,Químico,Atrazina
4341,4705,4/28/2016,Plagas,Químico,ALFACIPERMETRINA
4341,4705,5/28/2016,Plagas,Químico,Emamectina Benzoato
4341,4705,4/28/2016,Malezas,Químico,Glifosato
4341,4705,4/28/2016,Malezas,Químico,"AMINA 2,4D"
4341,4705,5/23/2016,Malezas,Químico,Glufosinato de amonio
4341,4705,5/23/2016,Malezas,Químico,"Picloram + 2,4 D"
4341,4705,6/8/2016,Enfermedades,Químico,Propiconazole + Tebuconazole
4341,4705,6/8/2016,Enfermedades,Químico,Fosetil Aluminio + Sulfato de Cobre
4342,4704,3/12/2016,Plagas,Químico,THIAMETOXAM+LAMBDACIALOTRINA
4342,4704,3/12/2016,Malezas,Químico,Glifosato
4342,4704,4/10/2016,Enfermedades,Químico,AZOXYSTROBIN + DIFECONAZOL
4342,4704,4/10/2016,Enfermedades,Químico,Carbendazim
4343,4622,5/15/2016,Plagas,Químico,Cipermetrina
4343,4622,5/15/2016,Malezas,Químico,Glifosato
4343,4622,5/15/2016,Malezas,Químico,Dimeteamina + Saflufenacil
4343,4622,6/25/2016,Malezas,Químico,Glifosato
4343,4622,7/2/2016,Enfermedades,Químico,Fosetil Aluminio + Sulfato de Cobre
4344,3480,3/29/2016,Plagas,Químico,CIPERMETRINA
4344,3480,4/13/2016,Plagas,Químico,BENZOMECTINA
4344,3480,3/29/2016,Malezas,Químico,GLIFOSATO
4347,3872,4/21/2016,Plagas,Químico,Cipermetrina
4348,4440,5/3/2016,Plagas,Químico,CIPERMETRINA
4348,4440,5/12/2016,Plagas,Químico,Lorsban 4E
4348,4440,5/25/2016,Plagas,Químico,CIPERMETRINA
4348,4440,5/3/2016,Malezas,Químico,ATRAZINA
4348,4440,5/3/2016,Malezas,Químico,"DOCLORAN + 2,4D"
4349,4433,5/12/2016,Plagas,Químico,CIPERMETRINA
4349,4433,5/12/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4349,4433,5/12/2016,Malezas,Químico,ATRAZINA
4352,4622,5/11/2016,Plagas,Químico,Cipermetrina
4352,4622,5/11/2016,Malezas,Químico,Glifosato
4352,4622,5/11/2016,Malezas,Químico,"Picloram + 2,4 D"
4352,4622,6/5/2016,Malezas,Químico,Glufosinato de amonio
4352,4622,6/5/2016,Malezas,Químico,"Picloram + 2,4 D"
4352,4622,6/20/2016,Enfermedades,Químico,Propiconazole + Tebuconazole
4352,4622,6/20/2016,Enfermedades,Químico,Fosetil de aluminio + Sulfato de cobre
4353,4434,5/20/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4353,4434,5/20/2016,Malezas,Químico,ATRAZINA
4354,3795,5/14/2016,Plagas,Químico,Cipermetrina
4354,3795,5/21/2016,Plagas,Químico,Spinetoram
4354,3795,5/29/2016,Plagas,Químico,Cipermetrina
4354,3795,5/17/2016,Malezas,Químico,Glufosinato de amonio
4355,1972,7/5/2016,Plagas,Químico,Emamectina Benzoato
4355,1972,7/15/2016,Plagas,Químico,Cipermetrina
4355,1972,7/22/2016,Plagas,Químico,Emamectina Benzoato
4355,1972,7/15/2016,Malezas,Químico,Glufosinato de amonio
4355,1972,7/30/2016,Plagas,Químico,Emamectina Benzoato
4355,1972,7/22/2016,Enfermedades,Químico,AZOXYSTROBIN + DIFECONAZOL
4356,4707,5/19/2016,Malezas,Químico,GLIFOSATO
4356,4707,5/19/2016,Malezas,Químico,ATRAZINA
4357,4514,4/12/2016,Malezas,Químico,Glifosato
4358,4708,5/15/2016,Malezas,Químico,GLIFOSATO
4358,4708,5/15/2016,Malezas,Químico,ATRAZINA
4359,1921,5/19/2016,Plagas,Químico,CIPERMETRINA
4359,1921,5/19/2016,Plagas,Químico,TEFLUBENZURON
4359,1921,6/12/2016,Plagas,Químico,sPINETORAM
4359,1921,6/12/2016,Plagas,Químico,CIPERMETRINA
4359,1921,6/17/2016,Plagas,Químico,SPINETORAM
4359,1921,6/17/2016,Plagas,Químico,CIPERMETRINA
4359,1921,5/19/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4359,1921,5/19/2016,Malezas,Químico,ATRAZINA
4359,1921,5/30/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4359,1921,5/30/2016,Malezas,Químico,ATRAZINA
4359,1921,6/17/2016,Enfermedades,Químico,Propiconazol
4359,1921,6/17/2016,Enfermedades,Químico,Carbendazim
4360,1921,5/19/2016,Plagas,Químico,CLORPIRIFOS
4360,1921,5/19/2016,Malezas,Químico,GLIFOSATO
4360,1921,5/19/2016,Malezas,Químico,PICLORAN
4360,1921,6/12/2016,Malezas,Químico,GLIFOSATO
4360,1921,6/12/2016,Malezas,Químico,ATRAZINA
4361,1843,6/30/2016,Malezas,Químico,GLIFOSATO
4361,1843,6/30/2016,Malezas,Químico,PICLORAN
4362,1842,5/13/2016,Plagas,Químico,SPINETORAM
4362,1842,5/13/2016,Plagas,Químico,CIPERMETRINA
4362,1842,6/15/2016,Plagas,Químico,TEFLUBENZURON
4362,1842,6/15/2016,Plagas,Químico,CIPERMETRINA
4362,1842,6/23/2016,Plagas,Químico,DIFLUBENZURON + LAMDACYHALOTRINA
4362,1842,5/13/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4362,1842,5/13/2016,Malezas,Químico,ATRAZINA
4362,1842,6/15/2016,Enfermedades,Químico,AZOXYSTROBIN
4362,1842,6/23/2016,Enfermedades,Químico,PROPICONAZOL + CARBENDAZIL
4363,4428,5/3/2016,Malezas,Químico,GLIFOSATO
4363,4428,5/3/2016,Malezas,Químico,ATRAZINA
4364,1843,6/19/2016,Malezas,Químico,GLIFOSATO
4364,1843,6/19/2016,Malezas,Químico,"Picloram + 2,4 D"
4364,1843,7/13/2016,Malezas,Químico,GLIFOSATO
4364,1843,7/13/2016,Malezas,Químico,"Picloram + 2,4 D"
4365,1844,6/20/2016,Plagas,Químico,Clorpirifos
4365,1844,7/10/2016,Plagas,Químico,Imidacloprid
4365,1844,7/10/2016,Plagas,Químico,CIPERMETRINA
4365,1844,7/14/2016,Plagas,Químico,diflubenzuron + landachyalotrina
4365,1844,7/28/2016,Plagas,Químico,spinetoram
4365,1844,6/20/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4365,1844,6/20/2016,Malezas,Químico,"Picloram + 2,4 D"
4365,1844,7/19/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4365,1844,7/19/2016,Malezas,Químico,"Picloram + 2,4 D"
4366,1844,5/27/2016,Plagas,Químico,Spinetoram
4366,1844,5/27/2016,Plagas,Químico,CIPERMETRINA
4366,1844,6/3/2016,Plagas,Químico,Teflubenzuron
4366,1844,6/3/2016,Plagas,Químico,Cipermetrina
4366,1844,6/6/2016,Plagas,Químico,Spinetoram
4366,1844,6/25/2016,Plagas,Químico,diflubenzuron + landachyalotrina
4366,1844,5/9/2016,Malezas,Químico,"Picloram + 2,4 D"
4366,1844,5/9/2016,Malezas,Químico,GLIFOSATO
4366,1844,6/6/2016,Malezas,Químico,Glufosinato de amonio
4366,1844,6/6/2016,Malezas,Químico,Atrazina
4366,1844,6/25/2016,Enfermedades,Químico,Propiconazol
4366,1844,6/25/2016,Enfermedades,Químico,Carbendazim
4367,3819,4/29/2016,Malezas,Químico,ATRAZINA
4367,3819,4/29/2016,Malezas,Químico,GLUFOSINATO DE AMONIO
4368,3819,4/17/2016,Malezas,Químico,GLIFOSATO
4369,1843,5/26/2016,Plagas,Químico,Spinetoram
4369,1843,5/26/2016,Plagas,Químico,Cipermetrina
4369,1843,6/2/2016,Plagas,Químico,Teflubenzuron
4369,1843,6/2/2016,Plagas,Químico,Cipermetrina
4369,1843,6/5/2016,Plagas,Químico,Spinetoram
4369,1843,6/14/2016,Plagas,Químico,Teflubenzuron
4369,1843,6/14/2016,Plagas,Químico,Cipermetrina
4369,1843,6/25/2016,Plagas,Químico,diflubenzuron + landachyalotrina
4369,1843,5/6/2016,Malezas,Químico,Glifosato
4369,1843,5/6/2016,Malezas,Químico,picloram
4369,1843,6/5/2016,Malezas,Químico,Glufosinato de amonio
4369,1843,6/5/2016,Malezas,Químico,Atrazina
4369,1843,6/25/2016,Enfermedades,Químico,Propiconazol
4369,1843,6/25/2016,Enfermedades,Químico,Carbendazim
4370,1922,5/20/2016,Plagas,Químico,Clorpirifos
4370,1922,6/8/2016,Plagas,Químico,thiodicarb
4370,1922,6/17/2016,Plagas,Químico,Teflubenzuron
4370,1922,6/17/2016,Plagas,Químico,Cipermetrina
4370,1922,6/27/2016,Plagas,Químico,Teflubenzuron
4370,1922,6/27/2016,Plagas,Químico,Cipermetrina
4370,1922,5/20/2016,Malezas,Químico,Glifosato
4370,1922,5/20/2016,Malezas,Químico,Picloram
4370,1922,6/19/2016,Malezas,Químico,Glufosinato de amonio
4370,1922,6/27/2016,Enfermedades,Químico,Propiconazol
4370,1922,6/27/2016,Enfermedades,Químico,Carbendazim
4371,1844,5/29/2016,Plagas,Químico,Clorpirifos
4371,1844,5/29/2016,Malezas,Químico,Glufosinato de amonio
4371,1844,5/29/2016,Malezas,Químico,picloram
4371,1844,6/25/2016,Malezas,Químico,Glifosato
4371,1844,6/25/2016,Malezas,Químico,Atrazina
4372,3425,3/24/2016,Plagas,Químico,Lorsban 4E
4372,3425,4/25/2016,Plagas,Químico,Cipermetrina
4372,3425,4/25/2016,Plagas,Químico,Lorsban 4E
4373,3452,2/29/2016,Plagas,Químico,METOMIL
4373,3452,3/14/2016,Plagas,Químico,METOMIL
4373,3452,2/22/2016,Malezas,Químico,PARAQUAT
4373,3452,3/8/2016,Malezas,Químico,PARAQUAT
4374,1843,5/29/2016,Plagas,Químico,Clorpirifos
4374,1843,5/29/2016,Malezas,Químico,Glifosato
4374,1843,5/29/2016,Malezas,Químico,Picloram
4374,1843,6/24/2016,Malezas,Químico,Glifosato
4374,1843,6/24/2016,Malezas,Químico,Atrazina
4375,1841,5/20/2016,Plagas,Químico,Clorpirifos
4375,1841,5/27/2016,Plagas,Químico,Cipermetrina
4375,1841,5/27/2016,Plagas,Químico,Emamectina Benzoato
4375,1841,6/4/2016,Plagas,Químico,Teflubenzuron
4375,1841,6/4/2016,Plagas,Químico,Cipermetrina
4375,1841,6/11/2016,Plagas,Químico,Teflubenzuron
4375,1841,5/20/2016,Malezas,Químico,Glufosinato de amonio
4375,1841,5/20/2016,Malezas,Químico,Atrazina
4375,1841,6/11/2016,Enfermedades,Químico,AZOXYSTROBIN
4376,2848,5/11/2016,Malezas,Químico,Glifosato
4376,2848,5/11/2016,Malezas,Químico,Picloram
4376,2848,6/3/2016,Malezas,Químico,Glifosato
4376,2848,6/3/2016,Malezas,Químico,Picloram
4377,2848,5/19/2016,Malezas,Químico,Glifosato
4377,2848,5/19/2016,Malezas,Químico,Picloram
4378,2843,5/16/2016,Plagas,Químico,Cipermetrina
4378,2843,5/12/2016,Plagas,Químico,Emamectina Benzoato
4378,2843,5/22/2016,Plagas,Químico,Emamectina Benzoato
4378,2843,5/16/2016,Malezas,Químico,Glifosato
4378,2843,5/16/2016,Malezas,Químico,Picloram
4379,2843,5/16/2016,Plagas,Químico,Cipermetrina
4379,2843,5/16/2016,Malezas,Químico,Glifosato
4379,2843,5/16/2016,Malezas,Químico,Picloram
4380,2843,5/31/2016,Plagas,Químico,Emamectina Benzoato
4380,2843,5/7/2016,Malezas,Químico,Glifosato
4380,2843,5/7/2016,Malezas,Químico,Picloram
4380,2843,5/31/2016,Malezas,Químico,Glifosato
4381,2843,5/14/2016,Plagas,Químico,Cipermetrina
4381,2843,5/20/2016,Plagas,Químico,Emamectina Benzoato
4381,2843,5/14/2016,Malezas,Químico,Glifosato
4381,2843,5/14/2016,Malezas,Químico,Picloram
4382,2847,5/28/2016,Plagas,Químico,Emamectina Benzoato
4382,2847,6/9/2016,Plagas,Químico,Emamectina Benzoato
4382,2847,5/8/2016,Malezas,Químico,Glifosato
4382,2847,5/8/2016,Malezas,Químico,Picloram
4382,2847,5/28/2016,Malezas,Químico,Glifosato
4383,2847,5/31/2016,Plagas,Químico,Emamectina Benzoato
4383,2847,5/8/2016,Malezas,Químico,Glifosato
4383,2847,5/8/2016,Malezas,Químico,Picloram
4383,2847,5/31/2016,Malezas,Químico,Glifosato
4384,2870,5/9/2016,Malezas,Químico,Glifosato
4384,2870,5/9/2016,Malezas,Químico,Picloram
4384,2870,6/5/2016,Malezas,Químico,Glifosato
4384,2870,6/5/2016,Malezas,Químico,Picloram
4385,2869,5/31/2016,Plagas,Químico,Emamectina Benzoato
4385,2869,5/12/2016,Malezas,Químico,Glifosato
4385,2869,5/12/2016,Malezas,Químico,Picloram
4385,2869,6/8/2016,Malezas,Químico,Glifosato
4385,2869,6/8/2016,Malezas,Químico,Picloram
4386,2869,6/4/2016,Malezas,Químico,Glifosato
4386,2869,6/4/2016,Malezas,Químico,Picloram
4387,2869,5/30/2016,Plagas,Químico,Emamectina Benzoato
4387,2869,6/12/2016,Plagas,Químico,Emamectina Benzoato
4387,2869,6/5/2016,Malezas,Químico,Glifosato
4387,2869,6/5/2016,Malezas,Químico,Picloram
4388,2848,5/17/2016,Plagas,Químico,Cipermetrina
4388,2848,5/19/2016,Plagas,Químico,Emamectina Benzoato
4388,2848,5/17/2016,Malezas,Químico,Glifosato
4388,2848,5/17/2016,Malezas,Químico,Picloram
4389,2848,5/28/2016,Plagas,Químico,Cipermetrina
4389,2848,5/6/2016,Malezas,Químico,Glifosato
4389,2848,5/6/2016,Malezas,Químico,Picloram
4389,2848,5/28/2016,Malezas,Químico,Glifosato
4389,2848,5/28/2016,Malezas,Químico,Picloram
4390,2696,5/12/2016,Malezas,Químico,Glifosato
4390,2696,5/12/2016,Malezas,Químico,Picloram
4390,2696,6/6/2016,Malezas,Químico,Glifosato
4390,2696,6/6/2016,Malezas,Químico,Picloram
4391,2696,5/7/2016,Plagas,Químico,Cipermetrina
4391,2696,5/31/2016,Plagas,Químico,Emamectina Benzoato
4391,2696,6/6/2016,Plagas,Químico,Cipermetrina
4391,2696,5/7/2016,Malezas,Químico,Glifosato
4391,2696,5/7/2016,Malezas,Químico,Picloram
4391,2696,6/6/2016,Malezas,Químico,Glifosato
4392,2696,5/13/2016,Plagas,Químico,Cipermetrina
4392,2696,6/5/2016,Plagas,Químico,Cipermetrina
4392,2696,6/12/2016,Plagas,Químico,Emamectina Benzoato
4392,2696,5/13/2016,Malezas,Químico,Glifosato
4392,2696,5/13/2016,Malezas,Químico,Picloram
4392,2696,6/5/2016,Malezas,Químico,Glifosato
4393,4726,4/24/2016,Malezas,Químico,GLIFOSATO
4393,4726,4/24/2016,Malezas,Químico,ATRAZINA
4394,4517,4/8/2016,Plagas,Químico,Lorsban 4E
4394,4517,4/25/2016,Plagas,Químico,CIPERMETRINA
4394,4517,4/8/2016,Malezas,Químico,ATRAZINA
4395,4424,5/15/2016,Plagas,Químico,CIPERMETRINA
4395,4424,5/5/2016,Plagas,Químico,Lorsban 4E
4395,4424,6/3/2016,Plagas,Químico,Lorsban 4E
4395,4424,5/15/2016,Malezas,Químico,ATRAZINA
