ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm_RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL_SUELO_RASTA,prof_efectiva,d_interno,drenaje_externo,Porc_A,Porc_Ar,Porc_ArA,Porc_ArL,Porc_FrL,Porc_L,Porc_F,porc_x,porc_y,Porc_AF,Porc_BLANDO,Porc_DURO,Porc_EXT_DURO,Porc_FRIABLE,Porc_FIRME,Porc_EXT_FIRME,Porc_PLASTICO,Porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad,RDT_AJUSTADO
2333,Mecanizado,NO,P4082 (Pioneer),Algodon,NO,Manual,NO,5,45,78,62500,9,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,92,0,0,0,0,0,0,0,0,0,2,1.7,PLANO O LLANO,PLANO,2,6,SIN ROCAS,SI,1,16,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30,MUY AFECTADAS,SI,NO,SI,SI,REGULAR,30,BUENO,NINGUNO,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,73.33,26.67,33.32,24.36,28.84,8.96,14658.39,0.4,198.3,0.15,80.7,34.56,24.82,29.69,9.74,22774.85,0.6,227.2,0.12,78.69,33.5,24.38,28.94,9.12,11765.42,0.29,122.6,0.19,81.76,2412.79
2619,Manual,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,6,48,84,70000,11,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,184,0,0,0,0,0,30,0,0,0,3,1,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28,POCO AFECTADAS,NO,NO,SI,NO,BUENO,40,BUENO,NINGUNO,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,33.39,24.53,28.96,8.87,15260.73,0.45,188.5,0.15,81.08,34.57,24.78,29.68,9.79,22824.1,0.59,255.9,0.14,78.72,33.57,24.32,28.94,9.25,15758.63,0.37,128.3,0.15,81.08,3627.91
2631,Mecanizado,SI,ICA V 109,Maiz,SI,Manual,NO,6,43,83,65500,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,138,0,0,0,0,0,0,0,0,0,2,2,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,70,BUENO,NINGUNO,0,28.57,0,0,0,0,0,71.43,0,0,0,100,0,0,0,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.41,24.58,28.99,8.83,13234.18,0.4,86.1,0.09,82.49,3051.16
2634,Manual,NO,ADV 9339 (Syngenta),Algodon,NO,Manual,NO,7,52,83,60000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,207,0,0,0,0,0,0,0,0,0,3,1,PLANO O LLANO,PLANO,2,5,SIN ROCAS,SI,24,3,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,21,POCO AFECTADAS,NO,NO,NO,NO,REGULAR,24,BUENO,NINGUNO,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33.98,24.67,29.33,9.31,15196.15,0.57,188.7,0.15,79.35,34.26,24.68,29.47,9.58,22454.76,0.5,253.8,0.14,78.98,33.75,24.55,29.15,9.2,17238.4,0.4,136.1,0.13,81.28,4000
2645,Manual,NO,Otro,Maiz,SI,Manual,SI,5,54,92,60000,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,138,0,0,0,0,0,30,0,0,0,3,1,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,27,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,40,BUENO,NINGUNO,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,33.56,24.56,29.06,9,15314.59,0.38,145.1,0.1,79.89,34.19,24.47,29.33,9.72,22685.08,0.52,282.9,0.17,79.87,33.12,24.49,28.8,8.63,19802.62,0.33,226.6,0.11,82.52,4186.05
2660,Mecanizado,NO,Otro,Maiz,NO,Manual,NO,5,54,80,60000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,207,0,0,0,0,0,0,0,0,0,3,1,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,40,BUENO,NINGUNO,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,33.38,24.48,28.93,8.9,15307.87,0.45,188,0.15,80.9,34.64,24.8,29.72,9.84,22929.24,0.6,255.9,0.14,78.65,33.45,24.33,28.89,9.12,15969.46,0.36,134.3,0.14,81.3,4000
2665,Manual,NO,DK 234,Maiz,NO,Manual,NO,6,48,92,60000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184,0,0,0,0,0,120,0,0,0,4,1,PLANO O LLANO,PLANO,2,4.5,SIN ROCAS,SI,23,4,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18,POCO AFECTADAS,NO,NO,NO,SI,REGULAR,23,BUENO,NINGUNO,0,67.5,0,0,0,0,0,32.5,0,0,0,0,0,0,100,0,0,0,33.87,24.75,29.31,9.12,15076.68,0.57,190.6,0.15,79.92,34.25,24.67,29.46,9.58,22381.38,0.48,258.1,0.14,79.1,33.74,24.47,29.11,9.27,18867.52,0.45,135.9,0.12,81.11,3720.93
2675,Manual,SI,ADV 9339 (Syngenta),Maiz,NO,Manual,SI,6,54,85,60000,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,276,0,0,0,0,0,0,0,0,0,3,1,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,43,BUENO,NINGUNO,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,33.36,24.43,28.9,8.93,15294.89,0.35,145.1,0.1,80.39,34.24,24.49,29.37,9.76,22731.08,0.52,272.6,0.16,79.59,33.3,24.5,28.9,8.8,17987.05,0.4,222.5,0.15,82.19,3906.98
2678,Manual,SI,P4082 (Pioneer),Maiz,NO,Manual,SI,5,50,87,62000,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,138,0,0,0,0,0,60,0,0,0,3,1,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,44,BUENO,NINGUNO,0,0,0,0,54.55,45.45,0,0,0,0,0,0,0,0,100,0,0,0,33.67,24.65,29.16,9.02,15545.39,0.4,118.3,0.08,79.49,34.09,24.45,29.27,9.64,22560.23,0.5,282.7,0.17,80.06,33.36,24.5,28.93,8.86,16964.55,0.4,212,0.13,82.11,4386.05
2679,Manual,SI,ADV 9339 (Syngenta),Maiz,NO,Manual,SI,6,53,76,60000,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184,0,0,0,0,0,60,0,0,0,3,1,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,44,BUENO,NINGUNO,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,33.36,24.43,28.9,8.93,15294.89,0.35,145.1,0.1,80.39,34.24,24.49,29.37,9.76,22731.08,0.52,272.6,0.16,79.59,33.35,24.62,28.98,8.73,14266.33,0.39,119.9,0.13,82.47,4093.02
2680,Manual,SI,Otro,Algodon,SI,Manual,SI,5,51,85,60000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,276,0,0,0,0,0,60,0,0,0,4,1,PLANO O LLANO,PLANO,1,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,40,BUENO,NINGUNO,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,34,24.77,29.39,9.23,15588.59,0.48,104.6,0.05,78.77,33.86,24.31,29.08,9.55,22479.53,0.45,306.6,0.19,80.52,33.37,24.52,28.95,8.85,16485.61,0.41,188.3,0.11,82.3,4186.05
2682,Manual,NO,Otro,Algodon,NO,Manual,SI,6,51,86,60000,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,184,0,0,0,0,0,60,0,0,0,3,1,PLANO O LLANO,PLANO,1,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,27,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,45,BUENO,NINGUNO,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,33.67,24.65,29.16,9.02,15545.39,0.4,118.3,0.08,79.49,34.09,24.45,29.27,9.64,22560.23,0.5,282.7,0.17,80.06,33.3,24.47,28.89,8.83,17242.86,0.39,212.2,0.13,82.22,4093.02
2686,Manual,NO,Otro,Algodon,NO,Manual,SI,6,53,80,60000,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,184,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA,NO HAY,NO HAY,NO,SI,23,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,40,BUENO,NINGUNO,0,0,0,0,40,60,0,0,0,0,0,100,0,0,0,0,0,0,33.35,24.46,28.9,8.89,15070.36,0.45,186.4,0.15,81.05,34.68,24.84,29.76,9.84,22916.17,0.62,254.8,0.14,78.58,33.43,24.27,28.85,9.16,16039.88,0.36,135.2,0.14,81.39,4186.05
2687,Manual,NO,Otro,Maiz,NO,Manual,SI,6,52,82,50000,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,184,0,0,0,0,0,120,0,0,0,4,1,PLANO O LLANO,PLANO,2,4.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26,PLANTAS NORMALES,NO,NO,SI,SI,BUENO,45,BUENO,NINGUNO,0,44.44,0,0,0,0,0,55.56,0,0,0,100,0,0,0,0,0,0,33.91,24.75,29.33,9.17,15178.36,0.57,189.1,0.15,79.7,34.27,24.68,29.48,9.59,22439.93,0.5,259.6,0.14,79.01,33.73,24.52,29.13,9.21,16466.74,0.4,129.9,0.14,81.24,4172.09
2689,Mecanizado,NO,Otro,Algodon,NO,Manual,SI,6,54,84,55000,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,161,0,0,0,0,0,45,0,0,0,3,1,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,45,BUENO,NINGUNO,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,33.81,24.7,29.26,9.11,15193.95,0.55,190.6,0.15,80.1,34.26,24.7,29.48,9.56,22364.94,0.5,259.7,0.14,79.17,33.82,24.45,29.14,9.37,18210.58,0.45,128.3,0.13,80.88,4279.07
3064,Manual,NO,Otro,Maiz,NO,Manual,NO,5,44,93,32000,47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,1,4,ONDULADO Y MONTANIOSO,LADERA CONVEXA,2,6,SIN ROCAS,NO,-1,-1,SI,15,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,17,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,17,LENTO A MUY LENTO,LENTO,0,23.33,0,0,76.67,0,0,0,0,0,0,100,0,0,0,0,0,0,32.1,24.89,28.5,7.21,15200.04,0.02,197.7,0.2,89.05,33.1,25.14,29.12,7.96,21458.55,0.19,89.1,0.07,84.99,32.6,25.03,28.81,7.57,17071.87,0.11,115.1,0.04,82.49,2123.26
4157,Manual,NO,Otro,Maiz,SI,Manual,NO,6,50,81,72000,17,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,61,0,0,15,0,0,15,0,0,0,3,3,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,SI,26,4,NO,-1,NO,MASIVA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,22,BUENO,LENTO,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,32.92,24.02,28.47,8.9,15055.5,0.35,408,0.28,80.31,33.21,23.5,28.35,9.71,23870.97,0.21,252.6,0.17,78.56,32.17,22.72,27.45,9.45,15399.83,0.02,257.7,0.18,80.13,7627.91
4366,Manual,NO,Otro,Maiz,SI,Manual,NO,6,50,75,60000,17,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,69,0,0,0,0,0,0,0,0,0,2,2,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,60,BUENO,NINGUNO,0,46.67,0,0,0,0,0,53.33,0,0,0,0,0,53.33,46.67,0,0,0,33.07,24.19,28.63,8.88,15123.25,0.38,426.4,0.28,79.97,33.32,23.62,28.47,9.7,23832.9,0.24,220.9,0.14,78.6,31.86,22.35,27.1,9.5,13090.77,0.03,253.2,0.21,80.18,4539.77
4379,Manual,NO,Otro,Maiz,NO,Manual,NO,5,47,81,62000,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,99,0,0,10,0,0,20,0,0,0,3,3,PLANO O LLANO,PLANO,3,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,60,BUENO,LENTO,0,36.67,0,0,0,0,0,63.33,0,0,0,0,0,63.33,36.67,0,0,0,32.73,23.43,28.08,9.3,16597.03,0.2,334.7,0.22,83.66,32.27,23.03,27.65,9.24,23628.04,0.1,127.8,0.07,83.17,31.85,23.64,27.74,8.21,14105.22,0,150.7,0.11,83.15,5581.4
4380,Manual,NO,Otro,Maiz,SI,Manual,NO,6,49,79,61000,17,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,120.5,0,0,10,0,0,40,0,0,0,4,4,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,27,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,60,BUENO,LENTO,0,58.33,0,0,0,0,0,41.67,0,0,0,0,0,41.67,58.33,0,0,0,33.04,24.13,28.58,8.9,15154.32,0.38,416.1,0.28,80.17,33.21,23.55,28.38,9.66,23775.15,0.21,239,0.16,78.67,31.98,22.49,27.24,9.5,14215.09,0.03,248.2,0.16,80.11,5106.98
2329,Manual,NO,Otro,Algodon,NO,Mecanizada,SI,15,36,99,50000,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,0,0,0,0,0,30,0,0,0,2,1,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,33,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,50,BUENO,NINGUNO,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,34.95,25.02,29.99,9.94,15012.77,0.82,156,0.12,76.97,34.1,24.6,29.35,9.5,22437.46,0.5,220.6,0.12,78.62,33.57,24.25,28.91,9.32,20204.61,0.38,314.4,0.23,81.52,2604.65
4285,Manual,NO,Otro,Maiz,NO,Manual,NO,7,47,81,70000,16,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,92,0,0,0,0,0,0,0,0,0,2,3,PLANO O LLANO,PLANO,3,6,SIN ROCAS,NO,-1,-1,SI,38,NO,MASIVA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,28,LENTO A MUY LENTO,LENTO,0,61.54,0,0,0,0,0,38.46,0,0,0,0,0,38.46,61.54,0,0,0,33,23.9,28.45,9.1,15308.9,0.32,247.9,0.2,79.75,33.19,23.45,28.32,9.74,23880.29,0.21,271.1,0.19,78.58,32.14,22.79,27.46,9.35,14484.53,0.03,285.4,0.21,80.24,5651.16
1927,Manual,NO,PIONEER 30F35,Frijol,SI,Manual,NO,5,54,63,62000,9,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,46,0,0,0,0,0,60,0,0,0,4,1.3,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,25,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,47,POCO AFECTADAS,SI,NO,SI,SI,MUY BUENO,47,LENTO A MUY LENTO,NINGUNO,0,0,0,0,41.67,0,0,58.33,0,0,0,0,0,58.33,41.67,0,0,0,34.63,25.05,29.84,9.59,15520.22,0.57,98.2,0.05,77.57,33.57,24.21,28.89,9.36,22346.75,0.38,336.5,0.22,81.3,33.25,24.68,28.96,8.57,9154.69,0.4,34.6,0,82.92,2354.65
1937,Mecanizado,NO,DK 234,Algodon,NO,Manual,NO,4,48,82,55000,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,1,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,38,MUY AFECTADAS,SI,NO,SI,NO,ESPACIADO,60,BUENO,NINGUNO,0,38.33,0,0,0,0,0,61.67,0,0,0,100,0,0,0,0,0,0,33.9,23.81,28.86,10.09,15001.74,0.4,182.9,0.18,80.72,33.25,23.74,28.5,9.51,23440.79,0.31,389.2,0.21,86.02,32.41,24.3,28.35,8.11,14185.48,0.03,216.7,0.22,86.18,2232.56
1989,Manual,NO,DK 234 YGRR,Algodon,SI,Manual,NO,5,50,71,66666,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,2,1.9,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32,POCO AFECTADAS,SI,NO,SI,SI,MUY BUENO,60,BUENO,NINGUNO,0,0,0,0,63.33,36.67,0,0,0,0,0,0,0,0,0,0,100,0,33.56,24.56,29.06,9,15314.59,0.38,145.1,0.1,79.89,34.19,24.47,29.33,9.72,22685.08,0.52,282.9,0.17,79.87,33.26,24.49,28.88,8.77,10793.77,0.31,78.3,0.1,82.24,4409.3
2842,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,NO,Mecanizada,NO,5,47,79,62500,16,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,124,0,0,23,0,0,0,0,0,0,3,3,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,27,MUY AFECTADAS,SI,NO,SI,SI,REGULAR,60,BUENO,LENTO,0,0,0,45,55,0,0,0,0,0,0,0,0,55,0,0,45,0,33.2,24.53,28.86,8.67,14749.05,0.4,166.5,0.08,82.28,32.91,24.33,28.62,8.58,21596.3,0.24,249,0.14,82.21,34.59,24.12,29.36,10.47,14432.65,0.76,12.3,0,76.06,3623.26
3738,Mecanizado,SI,DK 234 YGRR,Maiz,NO,Manual,SI,4,49,82,63000,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6.5,SIN ROCAS,SI,12,12,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18,PLANTAS NORMALES,NO,NO,NO,SI,ESPACIADO,18,BUENO,NINGUNO,0,0,0,53.33,0,46.67,0,0,0,0,100,0,0,0,0,0,0,0,32.85,23.93,28.39,8.91,16235.3,0.25,263.9,0.2,84.36,32.71,23.35,28.03,9.37,23897.37,0.21,284,0.17,83.5,31.79,23.14,27.46,8.66,15270.49,0,53.4,0,82.92,5911.63
2490,Manual,SI,Impacto (Syngenta),Algodon,SI,Manual,SI,6,40,88,60000,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,184,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,1,4.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,40,BUENO,NINGUNO,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,33.32,24.36,28.84,8.96,14658.39,0.4,198.3,0.15,80.7,34.56,24.82,29.69,9.74,22774.85,0.6,227.2,0.12,78.69,33.65,24.34,29,9.31,14234.79,0.38,122.6,0.16,81.39,3627.91
2681,Manual,SI,P3966 (Pioneer),Algodon,SI,Manual,SI,5,49,94,60000,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,276,0,0,0,0,0,0,0,0,0,3,1,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24,POCO AFECTADAS,NO,NO,SI,NO,BUENO,43,BUENO,NINGUNO,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,33.22,24.32,28.77,8.9,14930.25,0.35,181.3,0.12,80.62,34.39,24.58,29.49,9.82,22703.7,0.55,272.6,0.16,79.3,33.29,24.41,28.85,8.89,19223.64,0.37,222.5,0.14,82.18,4290.7
704,Manual,SI,PAC 105,Algodon,SI,Manual,NO,5,43,83,66000,10,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,126.5,0,0,0,0,0,0,0,0,0,3,2,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,MASIVA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,25,BUENO,NINGUNO,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,31.88,24.52,28.2,7.36,14549.47,0.08,196.7,0.15,80.7,33.52,24.45,28.98,9.07,22519.3,0.38,313.7,0.12,78.29,32.4,23.69,28.04,8.72,12711.68,0.18,217.7,0.21,80.79,4709.3
2482,Mecanizado,NO,DK 234,Algodon,NO,Manual,SI,5,45,77,60000,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115,0,0,0,0,0,150,0,0,0,4,1,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30,PLANTAS NORMALES,SI,NO,SI,SI,BUENO,50,BUENO,NINGUNO,0,0,0,0,0,0,40,60,0,0,0,60,0,40,0,0,0,0,34.68,25.07,29.88,9.62,15731.78,0.6,61.7,0.05,77.57,33.48,24.18,28.83,9.31,22218.06,0.36,318,0.21,81.42,33.41,24.64,29.02,8.77,11344.25,0.43,55.8,0.03,82.33,4081.4
